id,title,company,location,time_posted,job_url,date_found,ai_score,is_applied
1596,Commercial Analyst,The HEINEKEN Company,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/commercial-analyst-at-the-heineken-company-4431846744?position=27&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=AvFeHuWA%2BNhLiunIuAxxnQ%3D%3D,2026-07-07 04:58:52,0.0275,0
1597,"AI Safety Scientist, Deep Learning",NVIDIA,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 days ago,https://www.linkedin.com/jobs/view/ai-safety-scientist-deep-learning-at-nvidia-4395480468?position=28&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=cxDaVJa8NFKcZ%2B%2BiFGaFbg%3D%3D,2026-07-07 04:58:52,0.4653,0
1598,Home Racer Program 2026,Home Credit Vietnam,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/home-racer-program-2026-at-home-credit-vietnam-4429507588?position=31&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=hrFFr1ebtEX88P4T2tyllw%3D%3D,2026-07-07 04:58:52,0.2265,0
1599,HO - QUANTITATIVE RISK MODELING SPECIALIST,ACB - Asia Commercial Bank,"Ho Chi Minh City, Vietnam",4 weeks ago,https://www.linkedin.com/jobs/view/ho-quantitative-risk-modeling-specialist-at-acb-asia-commercial-bank-4425074780?position=34&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=y7fwBRH9C5iyFzewiQjMjg%3D%3D,2026-07-07 04:58:52,0.0178,0
1600,Business Data Analyst Project Intern (GBS) - 2026 Start (BS/MS),TikTok,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/business-data-analyst-project-intern-gbs-2026-start-bs-ms-at-tiktok-4323344926?position=35&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=VeNqPEN4wJGVOe2WQ0Kvrg%3D%3D,2026-07-07 04:58:52,0.1135,0
1601,AI Engineer,Apollo Solutions VN,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-engineer-at-apollo-solutions-vn-4436293164?position=37&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=k50oV9zAkcPvbFlquuJblA%3D%3D,2026-07-07 04:58:52,0.1964,0
1602,AI Engineer,Darius Co. Ltd,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-engineer-at-darius-co-ltd-4434399805?position=38&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=Q3C1ddSo9AJsIvVurMS67A%3D%3D,2026-07-07 04:58:52,0.2499,0
1603,Head of Data & Analytics (AI Native),Intrepid Asia,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/head-of-data-analytics-ai-native-at-intrepid-asia-4413418554?position=40&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=%2FiZ06ScsziSlrtYehX8d7Q%3D%3D,2026-07-07 04:58:52,0.1785,0
1604,PhD Internship- AI Research,Qualcomm,Ho Chi Minh City Metropolitan Area,3 days ago,https://www.linkedin.com/jobs/view/phd-internship-ai-research-at-qualcomm-4386888217?position=45&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=WeEyS5R5N1CUUauBC%2FNZjw%3D%3D,2026-07-07 04:58:52,0.4956,0
1605,"Intern, AI Data Operations",AI Rudder,"Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/intern-ai-data-operations-at-ai-rudder-4428677528?position=50&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=hXXM%2FF20J9HYUfFl6fLDzw%3D%3D,2026-07-07 04:58:52,0.2645,0
1606,Data Analytics & Insights Manager (Omnichannel),GSK,Ho Chi Minh City Metropolitan Area,4 days ago,https://www.linkedin.com/jobs/view/data-analytics-insights-manager-omnichannel-at-gsk-4423656106?position=51&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=Kmoz1FF6SSsGmJTpNfFlrw%3D%3D,2026-07-07 04:58:52,0.0153,0
1607,"Staff/Lead Data Scientist (Bangkok based, Relocation provided)",Agoda,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/staff-lead-data-scientist-bangkok-based-relocation-provided-at-agoda-4411450533?position=52&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=uLoey2kuvDMBfaN5vnezEw%3D%3D,2026-07-07 04:58:52,0.0613,0
1608,Analytics Manager,ADA,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 months ago,https://www.linkedin.com/jobs/view/analytics-manager-at-ada-4401826941?position=54&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=p%2B%2BLo%2FHjXTNUTNkwOGgIlg%3D%3D,2026-07-07 04:58:52,0.0374,0
1609,Data Engineering Intern,ShopBack,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/data-engineering-intern-at-shopback-4311928872?position=55&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=mPksowNQtZHah7YF1D8KWQ%3D%3D,2026-07-07 04:58:52,0.2889,0
1610,Data and Insights Manager (Based in HCMC),Amanotes,"Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/data-and-insights-manager-based-in-hcmc-at-amanotes-4420125605?position=59&pageNum=0&refId=WOK3pJTs%2BuC38bGulDskkQ%3D%3D&trackingId=k5G82fiTZt%2BQoWRJfEG4PQ%3D%3D,2026-07-07 04:58:52,0.025,0
1611,AI Agent Engineer II,MoMo (M_Service),"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-agent-engineer-ii-at-momo-m-service-4434808634?position=5&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=YSDRJH%2FjWXKGiFXyuSGRHg%3D%3D,2026-07-08 04:20:04,0.1907,0
1612,AI Engineer,Edge8,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-engineer-at-edge8-4436068691?position=10&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=t62zR5FcQXw23%2BfknB%2FECg%3D%3D,2026-07-08 04:20:04,0.3434,0
1613,AI Implementor,Sharesource,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-implementor-at-sharesource-4436813103?position=16&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=n6enxYtvToySnvzz8q%2BCgg%3D%3D,2026-07-08 04:20:04,0.1761,0
1614,XNOQuant - AI Engineer,XCapital Technology,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/xnoquant-ai-engineer-at-xcapital-technology-4437002173?position=18&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=xsG%2BhctvTpXCPfdpHSD90Q%3D%3D,2026-07-08 04:20:04,0.2919,0
1615,AI Engineer (for Game Development),Gameloft Saigon,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-engineer-for-game-development-at-gameloft-saigon-4438134748?position=19&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=%2B35RkCu2fKvcF7lmBzsqlg%3D%3D,2026-07-08 04:20:04,0.5553,0
1616,"Senior AI and ML Engineer, Agentic AI Systems",NVIDIA AI,Ho Chi Minh City Metropolitan Area,N/A,https://www.linkedin.com/jobs/view/senior-ai-and-ml-engineer-agentic-ai-systems-at-nvidia-ai-4434570578?position=21&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=oN4%2B4SI3Y2dbHwQSBazngw%3D%3D,2026-07-08 04:20:04,0.6509,0
1617,AI Model Optimization Manager,VinSmart Future,Ho Chi Minh City Metropolitan Area,1 week ago,https://www.linkedin.com/jobs/view/ai-model-optimization-manager-at-vinsmart-future-4429821111?position=23&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=CKtOlvuvNPMo0tu9gGovZA%3D%3D,2026-07-08 04:20:04,0.0535,0
1618,AI Engineer,dentsu,"Quận 3, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-engineer-at-dentsu-4436518119?position=28&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=kZRjOM32RALIeQljAfOpQg%3D%3D,2026-07-08 04:20:04,0.1212,0
1619,REMOTE - AI Developer - LLM & Conversation AI - Night Shift,"OUTSOURCE SOLUTIONS CO.,LTD","District 3, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/remote-ai-developer-llm-conversation-ai-night-shift-at-outsource-solutions-co-ltd-4433897161?position=30&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=ww3WbEfziidX7ogt3LrpVg%3D%3D,2026-07-08 04:20:04,0.0771,0
1620,"AI Engineer Intern - Tech Startup, HCMC Onsite only",Edtronaut AI,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/ai-engineer-intern-tech-startup-hcmc-onsite-only-at-edtronaut-ai-4436885850?position=33&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=D7wzTwIou2VtpwEx7%2BKRfA%3D%3D,2026-07-08 04:20:04,0.6239,0
1621,AI Automation Engineer,AS White Global,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/ai-automation-engineer-at-as-white-global-4422690408?position=36&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=nPjFw13nwp2iY0YitVu%2F1Q%3D%3D,2026-07-08 04:20:04,0.1776,0
1622,AI Solution Architect (Finance),OPSWAT,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/ai-solution-architect-finance-at-opswat-4431706001?position=40&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=M3bD7QSQBY3ESil9j5rBnQ%3D%3D,2026-07-08 04:20:04,0.062,0
1623,AI Engineering Lead,Confidential Jobs,"Ho Chi Minh City, Vietnam",5 days ago,https://www.linkedin.com/jobs/view/ai-engineering-lead-at-confidential-jobs-4433132862?position=41&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=ddtIENZrCWOatYAvqilZig%3D%3D,2026-07-08 04:20:04,0.1288,0
1624,Agentic AI Software Engineer Intern,OPSWAT,"Ho Chi Minh City, Vietnam",5 days ago,https://www.linkedin.com/jobs/view/agentic-ai-software-engineer-intern-at-opswat-4436182563?position=44&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=NVPEtJAPzGG7Tqb1rW4tZg%3D%3D,2026-07-08 04:20:04,0.8149,1
1625,"Software Engineer, AI Systems",Reforged Labs,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 months ago,https://www.linkedin.com/jobs/view/software-engineer-ai-systems-at-reforged-labs-4392498271?position=47&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=MGKQ5rF%2B9Kzrcr%2F5m4uBcA%3D%3D,2026-07-08 04:20:04,0.1704,0
1626,AI Conversational Designer,AI Rudder,"Ho Chi Minh City, Vietnam",6 days ago,https://www.linkedin.com/jobs/view/ai-conversational-designer-at-ai-rudder-4354549974?position=49&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=tfuIwsOD4n8e3GK4KSYZ1w%3D%3D,2026-07-08 04:20:04,0.2158,0
1627,Agentic / Backend Engineer,Growtrics,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/agentic-backend-engineer-at-growtrics-4430197908?position=51&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=gPUpcnOOYPpdhyyI7lDYjw%3D%3D,2026-07-08 04:20:04,0.1451,0
1628,AI Transformation Consultant,Intrepid Asia,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/ai-transformation-consultant-at-intrepid-asia-4410982681?position=52&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=p2kDMaGk9BWlwgnAF%2FyejQ%3D%3D,2026-07-08 04:20:04,0.0791,0
1629,AI/ML Data Platform Engineer,Home Credit Vietnam,"Ho Chi Minh City, Vietnam",4 weeks ago,https://www.linkedin.com/jobs/view/ai-ml-data-platform-engineer%E2%80%8B-at-home-credit-vietnam-4383538108?position=54&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=eRbZQARpHp3dDMkpNRSVPA%3D%3D,2026-07-08 04:20:04,0.1274,0
1630,Senior AI Engineer – Supply Chain (Agent focus),Bosch Vietnam,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/senior-ai-engineer-%E2%80%93-supply-chain-agent-focus-at-bosch-vietnam-4416482146?position=55&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=7R06Okq3MN7yecUi2MD%2B0Q%3D%3D,2026-07-08 04:20:04,0.0978,0
1631,AI-Native Solutions Architect (Software Engineering),"KMS Technology, Inc.","Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/ai-native-solutions-architect-software-engineering-at-kms-technology-inc-4431675767?position=56&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=ejZM3PNCO4czYJFImBnbxQ%3D%3D,2026-07-08 04:20:04,0.0492,0
1632,"Senior - AI Engineer, Inference",MoMo (M_Service),"Ho Chi Minh City, Vietnam",5 days ago,https://www.linkedin.com/jobs/view/senior-ai-engineer-inference-at-momo-m-service-4424894667?position=57&pageNum=0&refId=WMEehX%2BxQX03vP9odMeV5w%3D%3D&trackingId=Aoc3liAbi6sG43c6BycJ4A%3D%3D,2026-07-08 04:20:04,0.1061,0
1633,Data Analyst,Global Fashion Group,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/data-analyst-at-global-fashion-group-4438165419?position=1&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=6Nh3m%2FA3wZ0rpZdC4Kum6A%3D%3D,2026-07-09 05:00:27,0.0598,0
1634,Data Analyst Intern,TRG International,Ho Chi Minh City Metropolitan Area,1 week ago,https://www.linkedin.com/jobs/view/data-analyst-intern-at-trg-international-4434217671?position=5&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=EUsnN%2BfzkGvCg95zQq%2FmLw%3D%3D,2026-07-09 05:00:27,0.2723,0
1635,Data Analyst (SQL AND Python),TEECOM JSC,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/data-analyst-sql-and-python-at-teecom-jsc-4437340380?position=10&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=%2BSzomYfP4d1UOKTMXbMbxg%3D%3D,2026-07-09 05:00:27,0.0424,0
1636,Data Analyst ( Middle),Trustify Technology,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/data-analyst-middle-at-trustify-technology-4437017487?position=11&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=NcKHLTEGrcfxqPcuZNZboA%3D%3D,2026-07-09 05:00:27,0.0138,0
1637,Document Reviewer - Remote,YO IT Consulting,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/document-reviewer-remote-at-yo-it-consulting-4437330567?position=25&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=Dw7LU1hyDFoRZaHpjWnRYg%3D%3D,2026-07-09 05:00:27,0.044,0
1638,"Senior Analyst, Segments & Reporting, Media",DFI Retail Group,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/senior-analyst-segments-reporting-media-at-dfi-retail-group-4437318999?position=26&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=nneQskDJzcXDDrZ6uX7w9A%3D%3D,2026-07-09 05:00:27,0.0254,0
1639,Data Engineer,Galaxy FinX,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/data-engineer-at-galaxy-finx-4430708912?position=27&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=d0ZkRZUUrd%2BaYHc1VA7BWg%3D%3D,2026-07-09 05:00:27,0.0797,0
1640,Consumer Technical Insight Senior Executive (CF),Masan Consumer Holdings,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/consumer-technical-insight-senior-executive-cf-at-masan-consumer-holdings-4437158539?position=28&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=pZ4rovMJapxf6rF2V7er3Q%3D%3D,2026-07-09 05:00:27,0.0358,0
1641,Data Engineer (Dong Nai),Amaris Consulting,Ho Chi Minh City Metropolitan Area,1 day ago,https://www.linkedin.com/jobs/view/data-engineer-dong-nai-at-amaris-consulting-4434808700?position=29&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=WMoti52eD8tmYNLMk6eBqg%3D%3D,2026-07-09 05:00:27,0.1751,0
1642,Data Engineer - Personnal Loans,GoTymeX,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/data-engineer-personnal-loans-at-gotymex-4437758804?position=30&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=WPusp%2FYYzYANTYFKF3TpoA%3D%3D,2026-07-09 05:00:27,0.1236,0
1643,Senior Business Intelligence Specialist,HEINEKEN Vietnam,"Ho Chi Minh City, Vietnam",3 days ago,https://www.linkedin.com/jobs/view/senior-business-intelligence-specialist-at-heineken-vietnam-4436058762?position=31&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=gXauj7c1KY8rnkFIccdg5g%3D%3D,2026-07-09 05:00:27,0.0932,0
1644,Data Engineer,NTT DATA Asia Pacific,Ho Chi Minh City Metropolitan Area,2 weeks ago,https://www.linkedin.com/jobs/view/data-engineer-at-ntt-data-asia-pacific-4409272950?position=36&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=GErahplyvk12iC3SBeSMZg%3D%3D,2026-07-09 05:00:27,0.0256,0
1645,Data Engineer II,clearer.io,"Củ Chi, Ho Chi Minh City, Vietnam",5 days ago,https://www.linkedin.com/jobs/view/data-engineer-ii-at-clearer-io-4436494340?position=39&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=ofySVUrVjQU1GMXCkwlJqg%3D%3D,2026-07-09 05:00:27,0.1335,0
1646,Data Analytics Engineer,Qualgo Technologies Vietnam,Ho Chi Minh City Metropolitan Area,4 weeks ago,https://www.linkedin.com/jobs/view/data-analytics-engineer-at-qualgo-technologies-vietnam-4422789980?position=40&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=ZHLtd73m7gxsxEksYQRxzQ%3D%3D,2026-07-09 05:00:27,0.0261,0
1647,Teamlead Data Analyst,Galaxy Debt Trading Company Limited,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/teamlead-data-analyst-at-galaxy-debt-trading-company-limited-4436500524?position=44&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=HKL3xSIukgh8FlOTRmhb2w%3D%3D,2026-07-09 05:00:27,0.0262,0
1648,Data Engineer,GFT Technologies APAC & GCC,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/data-engineer-at-gft-technologies-apac-gcc-4437783145?position=50&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=3Vavzf%2F2hImBrX5w%2B3kubQ%3D%3D,2026-07-09 05:00:27,0.0194,0
1649,Oracle Report Developer,Amaris Consulting,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/oracle-report-developer-at-amaris-consulting-4428660242?position=56&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=paftjWd1xrbWfcRTLxLrDg%3D%3D,2026-07-09 05:00:27,0.0378,0
1650,Senior Business Intelligence,PMAX - Total Marketing Partner,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",4 months ago,https://www.linkedin.com/jobs/view/senior-business-intelligence-at-pmax-total-marketing-partner-4381086090?position=58&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=r4hY4wlJK2GtUH599XK3wg%3D%3D,2026-07-09 05:00:27,0.0624,0
1651,Future Opportunities,Teifi Digital,Ho Chi Minh City Metropolitan Area,5 months ago,https://www.linkedin.com/jobs/view/future-opportunities-at-teifi-digital-4361680574?position=59&pageNum=0&refId=qFRLXHvEkW4D7AWpEh6b7A%3D%3D&trackingId=HThKz3nChmO8aZZYY4fwJA%3D%3D,2026-07-09 05:00:27,0.2456,0
1652,Social Insight & Data Analyst,Hakuhodo Group Vietnam,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/social-insight-data-analyst-at-hakuhodo-group-vietnam-4432304744?position=6&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=91X8wtQpbvRZw6UAc2W0qQ%3D%3D,2026-07-10 04:58:20,0.0352,0
1653,Data Analyst,Trustonic,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-trustonic-4428945468?position=7&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=0BntmgE5UqrAgP%2FMuEq87Q%3D%3D,2026-07-10 04:58:20,0.029,0
1654,AI Data Engineer Intern,Corsair,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/ai-data-engineer-intern-at-corsair-4405435974?position=8&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=9EwFTGi%2B5x%2BiWoPl2pgzwg%3D%3D,2026-07-10 04:58:20,0.887,0
1655,Data Analyst (Middle),Amaris Consulting,Ho Chi Minh City Metropolitan Area,3 days ago,https://www.linkedin.com/jobs/view/data-analyst-middle-at-amaris-consulting-4428685481?position=10&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=j7XURZAp0GNogmfBRtxSzg%3D%3D,2026-07-10 04:58:20,0.0296,0
1656,Data Analyst,CREASIA,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/data-analyst-at-creasia-4437933861?position=11&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=INleAIrweEjvemzqqgCRDw%3D%3D,2026-07-10 04:58:20,0.035,0
1657,Data Analyst (Mid-level),CREASIA,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/data-analyst-mid-level-at-creasia-4437933764?position=12&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=hbjJzTzIS2W%2B9CpjPotGCA%3D%3D,2026-07-10 04:58:20,0.0314,0
1658,Tuyển dụng Nhân viên Data / Power BI / Báo cáo quản trị,Vina Aspire,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/tuy%E1%BB%83n-d%E1%BB%A5ng-nh%C3%A2n-vi%C3%AAn-data-power-bi-b%C3%A1o-c%C3%A1o-qu%E1%BA%A3n-tr%E1%BB%8B-at-vina-aspire-4432360677?position=21&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=wLLLlOnzISn4Gf0jp%2BgngA%3D%3D,2026-07-10 04:58:20,0.0401,0
1659,[HCM] HR Data Analyst Executive,GiaoHangNhanh (GHN),"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/hcm-hr-data-analyst-executive-at-giaohangnhanh-ghn-4437935775?position=30&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=NcVu3tF8%2F35N8EWOpN0HxQ%3D%3D,2026-07-10 04:58:20,0.0468,0
1660,Supply Chain Data Analyst A,Pepperl+Fuchs Group,"Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/supply-chain-data-analyst-a-at-pepperl%2Bfuchs-group-4414958182?position=32&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=%2FGGO241t7aGjw%2BDmwGQFQA%3D%3D,2026-07-10 04:58:20,0.0326,0
1661,Python Data Analyst/Data Scientist (Danang/HCM/Singapore),Sioux Technologies Asia,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/python-data-analyst-data-scientist-danang-hcm-singapore-at-sioux-technologies-asia-4418538879?position=33&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=JF79wC8zPFM6v8cFG74kVQ%3D%3D,2026-07-10 04:58:20,0.1064,0
1662,Product Analyst,Kredivo Group,"Ho Chi Minh City, Vietnam",4 weeks ago,https://www.linkedin.com/jobs/view/product-analyst-at-kredivo-group-4427680832?position=35&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=%2BAJtozIYY%2BxsHVov1deAKA%3D%3D,2026-07-10 04:58:20,0.0213,0
1663,Digital Nutrition & Platform Data Analyst,Cargill,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/digital-nutrition-platform-data-analyst-at-cargill-4435902370?position=40&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=aihYDSFZrllRAH4FqBnewA%3D%3D,2026-07-10 04:58:20,0.0296,0
1664,Data Scientist - Remote,YO IT Consulting,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/data-scientist-remote-at-yo-it-consulting-4437946377?position=46&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=O5ZAa0A9ikgVHnHe0VYilg%3D%3D,2026-07-10 04:58:20,0.0369,0
1665,Map Operations (MapOps),BE GROUP,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/map-operations-mapops-at-be-group-4437387658?position=48&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=%2B7lCmqKGKwdxGXyxUc2VSw%3D%3D,2026-07-10 04:58:20,0.0784,0
1666,Wind Farm Data Analyst & Technical Support Specialist,Goldwind,"Củ Chi, Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/wind-farm-data-analyst-technical-support-specialist-at-goldwind-4390333764?position=52&pageNum=0&refId=9f%2BQuxBj1LtC%2FNu4vRIoww%3D%3D&trackingId=vqwyJm9ByYfppoK4CusTaQ%3D%3D,2026-07-10 04:58:20,0.0521,0
